"OTU","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8"
"OTU.5645",0.772513767963853,0.225787584235592,0.989937776976824,0.228082602247109,0.819582025054048,NA,"Bacteria","Verrucomicrobia","OPB35_soil_group","uncultured_bacterium",NA,NA,NA,NA
"OTU.5648",0.198722125904136,-0.41559333367695,0.827483043796616,-0.502237884863654,0.615500196700076,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","uncultured_bacterium",NA
"OTU.1061",0.143293745415533,0.478351225501521,0.837461073679789,0.571192190939281,0.567869371097119,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sorangiineae","Sandaracinaceae","Sandaracinus","uncultured_bacterium"
"OTU.1063",0.142473731298885,0.462029670623258,0.838970507154537,0.550710265358771,0.58183230647879,NA,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_bacterium",NA,NA,NA,NA
"OTU.1062",0.193742680169081,0.671823306629208,0.852220680730575,0.788320820909063,0.43050907187933,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Pirellula","uncultured_bacterium",NA
"OTU.1065",0.21070057564481,1.29531739189529,0.859158814833508,1.50765768741639,0.131642160140044,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Rhodopirellula","uncultured_Planctomycetaceae_bacterium",NA
"OTU.1066",0.666946832102043,0.096304251585553,0.9932706195329,0.0969567101771735,0.922760772690771,NA,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA
"OTU.1068",0.330771911779797,-0.77401973146241,0.937212035581069,-0.825874724263992,0.408875159979156,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_bacterium",NA
"OTU.2972",3.60827363234682,0.738244449893513,0.683558987282886,1.08000108787685,0.280141695738651,0.709394013515844,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.5251",17.7993935326925,0.362768265957745,0.447248196717589,0.811111746498135,0.417301500756241,0.834497924077244,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA
"OTU.2975",0.074825817176915,0.786363023700362,0.819805365576306,0.959206973654735,0.337454488041169,NA,"Bacteria","Chloroflexi","Caldilineae","Caldilineales","Caldilineaceae","Caldilinea","uncultured_bacterium",NA
"OTU.2979",0.136935856477237,-0.294339977332101,0.807622741158346,-0.36445231459176,0.715520276182297,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Blastopirellula",NA,NA
"OTU.204",2.05130735812291,2.12798981782639,0.794165298317334,2.67953009573088,0.00737255754330739,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomyces","Planctomyces_sp._Io1-3",NA
"OTU.206",3.23126400404546,0.563120336443838,0.724723368945493,0.777014183029871,0.437150402582421,0.83675414482034,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","MNG7","uncultured_bacterium",NA,NA
"OTU.4528",0.0698094756965087,-0.197039876073045,0.805767466469089,-0.244536897147862,0.806815029369924,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae",NA,NA,NA
"OTU.1400",0.417976251984942,1.40465563750769,0.995660190786417,1.41077814550186,0.158310040457471,NA,"Bacteria","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthya",NA,NA,NA
"OTU.1407",0.126751088633088,-0.357506258728104,0.812775526466033,-0.439858542840912,0.660039563652658,NA,"Bacteria","Verrucomicrobia","OPB35_soil_group","uncultured_bacterium",NA,NA,NA,NA
"OTU.1406",0.0702335252149368,0.768219730518045,0.818528574550002,0.938537461493491,0.347968274614872,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","uncultured_bacterium",NA
"OTU.1409",0.441779792316924,1.67751622795331,0.994980304705382,1.68597933046526,0.0917997805818853,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Gemmata","uncultured_bacterium",NA
"OTU.3319",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,NA
"OTU.3310",0.0823336460329628,-0.210943756691133,0.806004033135888,-0.261715510120245,0.79354078187003,NA,"Bacteria","Cyanobacteria","ML635J-21",NA,NA,NA,NA,NA
"OTU.3313",0.0702335252149368,0.768219730518045,0.818528574550002,0.938537461493491,0.347968274614872,NA,"Bacteria","Armatimonadetes","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas","uncultured_bacterium",NA
"OTU.3315",0.113260615023356,-0.29953806513651,0.80433761537647,-0.372403403011696,0.709592520608522,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus",NA,NA
"OTU.164",3.97788917305589,-0.463362164216606,0.73370177983035,-0.631540193787926,0.527687377008347,0.893619184828836,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystineae","Haliangiaceae","Haliangium","uncultured_delta_proteobacterium"
"OTU.165",3.3411040263464,-1.6549777317515,0.785726827304649,-2.10630167411838,0.0351781559922899,0.238599666730314,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","uncultured_bacterium",NA
"OTU.166",2.59772108972607,0.3444826150194,0.757475505585934,0.454777233691445,0.649269510471312,0.94679553872629,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.167",1.81384995606197,1.28544884981227,0.809207602023413,1.58852789642364,0.112167018094853,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","DUNssu044","uncultured_bacterium",NA,NA
"OTU.5419",0.872411944647851,-1.73556773614543,1.01698464463016,-1.70658204655253,0.0878997644914047,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga",NA,NA
"OTU.162",3.91204918878897,-1.0435037231401,0.745514950170611,-1.39970864823206,0.161600582986011,0.568775381345401,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flexibacter","uncultured_bacterium",NA
"OTU.163",1.46915123139493,1.42019329224464,0.840771726946676,1.68915443601104,0.0911898381465564,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA,NA
"OTU.5416",0.482209850165573,0.75602592130436,0.999010498799811,0.756774750828578,0.449184822211128,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","288-2","uncultured_bacterium",NA,NA
"OTU.168",4.53108715236483,0.730608494880814,0.678668429695912,1.07653231373703,0.28168925720968,0.709394013515844,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA
"OTU.2371",0.297202464121323,0.674468679469527,0.9627996380731,0.700528596811042,0.48359725266097,NA,"Bacteria","Verrucomicrobia","OPB35_soil_group","uncultured_bacterium",NA,NA,NA,NA
"OTU.5413",1.20695509833076,0.829292092656907,0.898448606802314,0.923026744521822,0.355993268030352,NA,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA
"OTU.1538",0.250175764444965,-0.614356100736624,0.890490136371243,-0.689907811040032,0.490252163447343,NA,"Bacteria","Acidobacteria","RB25","uncultured_bacterium",NA,NA,NA,NA
"OTU.2192",0.787312627542256,1.38055076718432,0.962387552420947,1.43450605082273,0.151427903613472,NA,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","FukuN18_freshwater_group","uncultured_bacterium",NA,NA
"OTU.2193",0.0698094756965087,-0.197039876073045,0.805767466469089,-0.244536897147862,0.806815029369924,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystineae","Haliangiaceae","Haliangium","uncultured_bacterium"
"OTU.2196",0.0823336460329628,-0.210943756691133,0.806004033135888,-0.261715510120245,0.79354078187003,NA,"Unassigned",NA,NA,NA,NA,NA,NA,NA
"OTU.2198",0.158306611307627,-0.428705363072979,0.828982044509338,-0.517146741491517,0.60505372687241,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Acidiferrobacter","uncultured_bacterium",NA
"OTU.2573",0.134639505657963,0.94541177435674,0.830013240343968,1.1390321604568,0.254689740619306,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_bacterium",NA
"OTU.6073",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","0319-6G20","uncultured_proteobacterium",NA,NA
"OTU.3000",0.0702335252149368,0.768219730518045,0.818528574550002,0.938537461493491,0.347968274614872,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomyces","uncultured_bacterium",NA
"OTU.3003",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Candidate_division_BRC1","uncultured_bacterium",NA,NA,NA,NA,NA
"OTU.3002",0.571579705497219,0.214246099135458,1.00132260055547,0.213963111405464,0.830575823838045,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_delta_proteobacterium",NA,NA,NA
"OTU.3963",0.0671056737250998,-0.203100238155151,0.805189336718034,-0.252239105628238,0.800856253126085,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA,NA
"OTU.3961",0.113260615023356,-0.29953806513651,0.80433761537647,-0.372403403011696,0.709592520608522,NA,"Bacteria","Chloroflexi","JG30-KF-CM66","uncultured_bacterium",NA,NA,NA,NA
"OTU.149",3.53331647726263,0.58746973824304,0.732588781431335,0.801909274525389,0.422605440821184,0.834497924077244,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia",NA,NA
"OTU.189",5.45727256192287,0.699631768724501,0.629520234416353,1.11137296384627,0.266407844730232,0.709394013515844,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.1472",0.074825817176915,0.786363023700362,0.819805365576306,0.959206973654735,0.337454488041169,NA,"Bacteria","Candidate_division_WS3","uncultured_bacterium",NA,NA,NA,NA,NA
"OTU.1473",0.074825817176915,0.786363023700362,0.819805365576306,0.959206973654735,0.337454488041169,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","uncultured_bacterium",NA
"OTU.1470",0.074825817176915,0.786363023700362,0.819805365576306,0.959206973654735,0.337454488041169,NA,"Bacteria","Planctomycetes","OM190","uncultured_bacterium",NA,NA,NA,NA
"OTU.147",2.98492508906521,-1.06064278458424,0.814251745350017,-1.30259811003329,0.192712003360637,0.613532092331825,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","uncultured_bacterium",NA
"OTU.1471",3.12956918797124,-0.804858856668078,0.768116993690006,-1.04783368065009,0.294715241854062,0.726723070758639,"Bacteria","Acidobacteria","RB41",NA,NA,NA,NA,NA
"OTU.183",0.986736805511348,-0.33869231343847,0.961732544002663,-0.35216892217129,0.724711582376998,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Chitinophaga",NA,NA
"OTU.1476",0.214868818088361,0.856885379108987,0.901333945771481,0.950685795346974,0.341763901095509,NA,"Bacteria","Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,NA
"OTU.1477",0.127571102749736,-0.350274847613736,0.8113070034277,-0.431741432199964,0.665929350848853,NA,"Bacteria","Planctomycetes","Phycisphaerae","mle1-8","uncultured_bacterium",NA,NA,NA
"OTU.1474",0.138701453453555,0.460398189889997,0.835804921897872,0.550844075965197,0.581740566678131,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Sva0996_marine_group",NA,NA,NA
"OTU.144",4.16277495024986,0.316314462908402,0.70786003881383,0.446860177950509,0.654976018029829,0.94679553872629,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA
"OTU.1479",0.481966645471616,-0.348454779707859,1.00346641701349,-0.347251062716107,0.728402712173915,NA,"Bacteria","Candidate_division_WS3","uncultured_bacterium",NA,NA,NA,NA,NA
"OTU.3762",0.0912009375825274,-0.299538063590862,0.804337615356853,-0.372403401099137,0.709592522032293,NA,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,NA
"OTU.3763",0.134639505657963,0.94541177435674,0.830013240343968,1.1390321604568,0.254689740619306,NA,"Bacteria","Chloroflexi","Chloroflexales","FFCH7168","uncultured_bacterium",NA,NA,NA
"OTU.3765",0.0918474190521727,-0.233517696564365,0.805914364111278,-0.289754975172674,0.772003695393656,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Gemmata","uncultured_bacterium",NA
"OTU.3767",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","mle1-27",NA,NA,NA
"OTU.345",1.47160229554034,-0.308709930374425,0.884329023148284,-0.349089447811395,0.72702215829397,NA,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium",NA
"OTU.379",1.22365924706742,1.34495787071735,0.906893527605249,1.4830383388763,0.138064224913988,NA,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA,NA
"OTU.378",1.15331896470844,1.2162878999174,0.886599360473007,1.37185740723804,0.17010783194134,NA,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA
"OTU.1616",0.127571102749736,-0.350274847613736,0.8113070034277,-0.431741432199964,0.665929350848853,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Family_Incertae_Sedis",NA,NA,NA
"OTU.370",0.464516200439217,0.932098220448419,0.994027687144522,0.937698448949642,0.348399401158705,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade",NA,NA,NA,NA
"OTU.373",1.37944442148578,-0.191764019068828,0.909097177986586,-0.210938966385899,0.832934897379784,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","uncultured_bacterium",NA
"OTU.372",0.629364715334846,1.02781533658284,0.9848615601565,1.04361402471583,0.296664001558631,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","480-2","uncultured_bacterium",NA,NA
"OTU.375",6.86585527690841,0.450456451863472,0.56936577529081,0.791154775036129,0.428853678650427,0.834497924077244,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.374",0.515550454935159,-0.254995869834022,1.00434067616444,-0.25389379907209,0.799577605487188,NA,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadales_bacterium",NA,NA
"OTU.377",1.74384432766452,1.95461927218618,0.808335858956278,2.4180781423083,0.0156027257316362,NA,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA
"OTU.5207",0.0684679282386183,-0.195347701862799,0.805732803585206,-0.242447249253816,0.808433626591275,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA
"OTU.346",0.768955148378521,-0.0942207020710961,0.988087792748636,-0.0953566097694573,0.924031579360861,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,NA
"OTU.3100",0.219461110050339,0.783008325615667,0.87177959004449,0.898172352917447,0.36909367037416,NA,"Bacteria","Acidobacteria","RB41","uncultured_bacterium",NA,NA,NA,NA
"OTU.3102",0.0702335252149368,0.768219730518045,0.818528574550002,0.938537461493491,0.347968274614872,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_bacterium",NA
"OTU.3103",0.074825817176915,0.786363023700362,0.819805365576306,0.959206973654735,0.337454488041169,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_bacterium",NA
"OTU.2065",0.074825817176915,0.786363023700362,0.819805365576306,0.959206973654735,0.337454488041169,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","CL500-29_marine_group","uncultured_bacterium",NA
"OTU.347",1.83879748193011,-0.516638691265051,0.859808594305463,-0.600876398173692,0.54792231424581,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","uncultured_bacterium",NA
"OTU.341",1.22767721506155,1.19920722213761,0.898124891055046,1.33523436894047,0.181799651471508,NA,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,NA
"OTU.889",0.208934978668492,0.751167956921075,0.864115949329339,0.869290698203262,0.384688149331429,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter",NA,NA
"OTU.888",0.423007969894741,0.0428203438596394,0.991207542728559,0.0432001795928279,0.965541961929456,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystineae","Haliangiaceae","Haliangium","uncultured_delta_proteobacterium"
"OTU.883",0.451663877163878,0.0688145141892197,0.992081834465352,0.0693637478266144,0.944700084433796,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Segetibacter","uncultured_bacterium",NA
"OTU.882",0.0671056737250998,-0.203100238155151,0.805189336718034,-0.252239105628238,0.800856253126085,NA,"Bacteria","Acidobacteria","32-21","uncultured_bacterium",NA,NA,NA,NA
"OTU.881",0.236260279974379,0.715413740780104,0.921999482095883,0.775937247983947,0.43778603836152,NA,"Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured_bacterium",NA,NA,NA
"OTU.880",0.31780194448177,-0.763446473667303,0.936221251312011,-0.815455184976219,0.414811807048723,NA,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Chryseobacterium",NA,NA
"OTU.887",0.0702335252149368,0.768219730518045,0.818528574550002,0.938537461493491,0.347968274614872,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured_delta_proteobacterium",NA
"OTU.886",0.251142054360263,0.106214216620182,0.916634270914362,0.115874149582287,0.907752283310672,NA,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",NA,NA,NA
"OTU.885",0.380926397258881,-0.8260242868005,0.94844594713337,-0.870923945952974,0.383795680990825,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA,NA
"OTU.884",0.443579417664112,-0.247153699746143,1.00085033158111,-0.246943715705922,0.804951783521805,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Zavarzinella",NA,NA
"OTU.2068",0.134639505657963,0.94541177435674,0.830013240343968,1.1390321604568,0.254689740619306,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_bacterium",NA
"OTU.2069",0.0918474190521727,-0.233517696564365,0.805914364111278,-0.289754975172674,0.772003695393656,NA,"Bacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus",NA,NA,NA
"OTU.343",1.06930421039193,-0.419686391959541,0.947608198622134,-0.442890207756522,0.65784515058609,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"OTU.5627",0.134639505657963,0.94541177435674,0.830013240343968,1.1390321604568,0.254689740619306,NA,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","uncultured",NA,NA
"OTU.227",1.56381273851673,0.879604379936168,0.848033973084316,1.03722776192212,0.299629722682167,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","uncultured","uncultured_bacterium",NA
"OTU.1058",0.275734793753606,-0.581633123995046,0.895402092883207,-0.649577579299797,0.51596511948779,NA,"Bacteria","Acidobacteria","RB25","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.1050",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_bacterium",NA,NA,NA
"OTU.1051",0.556351139742883,0.661189413977748,0.999185889185952,0.661728134007604,0.508145470791843,NA,"Bacteria","Verrucomicrobia","OPB35_soil_group","uncultured_bacterium",NA,NA,NA,NA
"OTU.1052",0.541909456457514,1.64465478413174,0.996173604003183,1.65097205700151,0.0987442807803347,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_bacterium",NA
"OTU.1053",0.429525321580954,0.346050648737028,0.989955406428755,0.349561855503572,0.726667541837498,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured","uncultured_bacterium",NA
"OTU.1054",0.204461552605884,-0.505975957930223,0.851561650901845,-0.594174194427814,0.552395610678009,NA,"Bacteria","Acidobacteria","32-21","uncultured_bacterium",NA,NA,NA,NA
"OTU.4405",12.7135128142827,-0.50053168021554,0.507963859505692,-0.985368684895448,0.324443005817604,0.755419535933526,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","uncultured_bacterium",NA
"OTU.102",7.48661283369269,0.154282949831245,0.561850478426694,0.274597879249425,0.783625195839222,0.94679553872629,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","DA101_soil_group","uncultured_bacterium",NA,NA
"OTU.4227",0.999771638575683,0.193225959801252,0.947212967297538,0.203994208770746,0.838358024490515,NA,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA
"OTU.4406",0.0671056737250998,-0.203100238155151,0.805189336718034,-0.252239105628238,0.800856253126085,NA,"Bacteria","Verrucomicrobia","OPB35_soil_group","uncultured_bacterium",NA,NA,NA,NA
"OTU.5393",0.0912009375825274,-0.299538063590862,0.804337615356853,-0.372403401099137,0.709592522032293,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia",NA,NA
"OTU.1167",0.0698094756965087,-0.197039876073045,0.805767466469089,-0.244536897147862,0.806815029369924,NA,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA
"OTU.2871",0.0702335252149368,0.768219730518045,0.818528574550002,0.938537461493491,0.347968274614872,NA,"Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","BSV26","uncultured_bacterium",NA,NA
"OTU.1162",0.661854636704811,0.595327674383944,0.988540006834487,0.602229217095936,0.547021569881036,NA,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","uncultured_bacterium",NA,NA
"OTU.48",13.412718043905,-2.4861818631424,0.559878452102384,-4.44057429573616,8.97191224803922e-06,0.000399890945912605,"Bacteria","Proteobacteria","Gammaproteobacteria","aaa34a10","uncultured_bacterium",NA,NA,NA
"OTU.46",8.03932281088676,0.12688225137761,0.582989869405009,0.217640576682927,0.827709166605183,0.94679553872629,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA,NA
"OTU.47",7.36498860448771,0.12994965613843,0.595263469142105,0.218306116324782,0.827190609247978,0.94679553872629,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured_bacterium",NA
"OTU.44",18.5844538558957,0.850573889244533,0.433520874434955,1.96201368700679,0.0497608907735728,0.282279962206449,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.45",7.4181862052224,-0.293211335989518,0.58965481105931,-0.497259295591546,0.619006211886412,0.94679553872629,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","uncultured","uncultured_bacterium",NA
"OTU.42",17.0314469583094,1.01990330359078,0.476014727986065,2.14258770501874,0.032146219285638,0.222880453713757,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.40",28.9706961929507,-0.361759678863001,0.383470933705078,-0.943382267249557,0.345485410062583,0.775478042730403,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured_bacterium",NA
"OTU.41",7.47980966623821,0.0493825722581672,0.61083450925734,0.0808444374208771,0.93556566775345,0.982816459054129,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,NA
"OTU.5523",0.0698094756965087,-0.197039876073045,0.805767466469089,-0.244536897147862,0.806815029369924,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sorangiineae","Polyangiaceae","Sorangium","uncultured_delta_proteobacterium"
"OTU.2759",0.074825817176915,0.786363023700362,0.819805365576306,0.959206973654735,0.337454488041169,NA,"Bacteria","Candidate_division_WS3","uncultured_bacterium",NA,NA,NA,NA,NA
"OTU.1169",0.203738467384542,0.27412991677632,0.880298525412176,0.311405629866262,0.75549227452099,NA,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_bacterium",NA,NA
"OTU.2757",0.0684679282386183,-0.195347701862799,0.805732803585206,-0.242447249253816,0.808433626591275,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus","uncultured_bacterium",NA
"OTU.1421",0.575794781273856,0.266334134755559,0.998536993532328,0.266724354210855,0.789681401067557,NA,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA
"OTU.1420",0.0684679282386183,-0.195347701862799,0.805732803585206,-0.242447249253816,0.808433626591275,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured","uncultured_bacterium",NA
"OTU.1423",0.188086432200271,0.280665094015224,0.855238047722279,0.328171898762816,0.742781693856647,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomyces","uncultured_bacterium",NA
"OTU.1422",0.45470976836793,0.238836919319851,1.00301772617313,0.238118343362782,0.811789307923839,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Pir4_lineage","uncultured_bacterium",NA
"OTU.1427",0.219461110050339,0.783008325615667,0.87177959004449,0.898172352917447,0.36909367037416,NA,"Bacteria","Planctomycetes","OM190","uncultured_bacterium",NA,NA,NA,NA
"OTU.1426",0.0918474190521727,-0.233517696564365,0.805914364111278,-0.289754975172674,0.772003695393656,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","uncultured","uncultured_bacterium",NA
"OTU.221",1.74986820205964,-0.407344845240503,0.854123116574919,-0.476915841915131,0.633422050679166,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured",NA,NA
