OTU,shift,Day,Treatment
OTU.1150,-0.004739640312589222,7,13CCPS
OTU.1153,,7,13CCPS
OTU.1152,-0.01796563551814656,7,13CCPS
OTU.3940,,7,13CCPS
OTU.3941,,7,13CCPS
OTU.3942,,7,13CCPS
OTU.3943,,7,13CCPS
OTU.3944,,7,13CCPS
OTU.3945,,7,13CCPS
OTU.3946,,7,13CCPS
OTU.3947,0.014829090118571475,7,13CCPS
OTU.3948,,7,13CCPS
OTU.4233,,7,13CCPS
OTU.1312,0.02392976081436693,7,13CCPS
OTU.1311,0.016637506123069024,7,13CCPS
OTU.1310,-0.002510394304091168,7,13CCPS
OTU.3693,,7,13CCPS
OTU.3699,,7,13CCPS
OTU.2042,-0.022381871386285113,7,13CCPS
OTU.2043,-0.009715823699736559,7,13CCPS
OTU.3788,,7,13CCPS
OTU.3789,,7,13CCPS
OTU.3782,,7,13CCPS
OTU.3783,,7,13CCPS
OTU.3780,,7,13CCPS
OTU.3781,,7,13CCPS
OTU.3786,,7,13CCPS
OTU.3787,,7,13CCPS
OTU.3784,,7,13CCPS
OTU.3785,,7,13CCPS
OTU.1638,,7,13CCPS
OTU.1639,,7,13CCPS
OTU.609,-0.022615793863271394,7,13CCPS
OTU.608,-0.005653409343364668,7,13CCPS
OTU.359,0.009318515772828162,7,13CCPS
OTU.358,-0.0038865850975808858,7,13CCPS
OTU.1630,0.016527494993965774,7,13CCPS
OTU.1631,-0.00857413709096222,7,13CCPS
OTU.1632,,7,13CCPS
OTU.1633,0.003102277710123058,7,13CCPS
OTU.1634,,7,13CCPS
OTU.1635,0.010000294484662442,7,13CCPS
OTU.1636,0.01235063643370693,7,13CCPS
OTU.1637,-0.012468759978191857,7,13CCPS
OTU.1561,0.014549565976265333,7,13CCPS
OTU.3168,,7,13CCPS
OTU.3169,,7,13CCPS
OTU.3166,,7,13CCPS
OTU.3167,,7,13CCPS
OTU.3164,,7,13CCPS
OTU.3165,,7,13CCPS
OTU.3162,,7,13CCPS
OTU.3163,,7,13CCPS
OTU.3160,,7,13CCPS
OTU.3161,,7,13CCPS
OTU.1562,-0.0074351439556699095,7,13CCPS
OTU.2785,-0.033104181313999614,7,13CCPS
OTU.2784,,7,13CCPS
OTU.2787,0.00015673023712947654,7,13CCPS
OTU.2786,,7,13CCPS
OTU.2781,,7,13CCPS
OTU.2780,,7,13CCPS
OTU.2783,,7,13CCPS
OTU.2782,,7,13CCPS
OTU.2789,,7,13CCPS
OTU.2788,,7,13CCPS
OTU.1563,0.012101292388924767,7,13CCPS
OTU.4205,,7,13CCPS
OTU.5641,,7,13CCPS
OTU.5640,,7,13CCPS
OTU.5643,,7,13CCPS
OTU.5642,,7,13CCPS
OTU.5645,-0.004143842190899472,7,13CCPS
OTU.5644,,7,13CCPS
OTU.5647,,7,13CCPS
OTU.5646,,7,13CCPS
OTU.5649,,7,13CCPS
OTU.5648,-0.01392397138360768,7,13CCPS
OTU.1061,-0.014932912654778363,7,13CCPS
OTU.1060,-0.00665852353009333,7,13CCPS
OTU.4543,,7,13CCPS
OTU.1062,-0.013327465410411188,7,13CCPS
OTU.1065,,7,13CCPS
OTU.1064,-0.008801565430695879,7,13CCPS
OTU.4547,,7,13CCPS
OTU.4546,,7,13CCPS
OTU.1069,,7,13CCPS
OTU.1068,-0.00401331113002823,7,13CCPS
OTU.2756,-0.0040124417670834855,7,13CCPS
OTU.2972,-0.005322063634956464,7,13CCPS
OTU.5253,,7,13CCPS
OTU.5250,,7,13CCPS
OTU.5251,0.0009590850340370771,7,13CCPS
OTU.5256,,7,13CCPS
OTU.5257,,7,13CCPS
OTU.5254,,7,13CCPS
OTU.5255,,7,13CCPS
OTU.5258,,7,13CCPS
OTU.2979,,7,13CCPS
OTU.4123,,7,13CCPS
OTU.4122,,7,13CCPS
OTU.1401,,7,13CCPS
OTU.1400,,7,13CCPS
OTU.1407,-0.018761557671510554,7,13CCPS
OTU.1406,-0.015886925023179455,7,13CCPS
OTU.4125,,7,13CCPS
OTU.4124,0.0343783546079901,7,13CCPS
OTU.4129,-0.007179623709340444,7,13CCPS
OTU.4128,,7,13CCPS
OTU.3319,,7,13CCPS
OTU.3318,,7,13CCPS
OTU.3311,,7,13CCPS
OTU.3310,,7,13CCPS
OTU.3313,,7,13CCPS
OTU.3312,,7,13CCPS
OTU.3315,-0.0037640747204032987,7,13CCPS
OTU.3314,,7,13CCPS
OTU.3317,,7,13CCPS
OTU.3316,,7,13CCPS
OTU.164,-0.005079490359186423,7,13CCPS
OTU.165,0.014726584480361238,7,13CCPS
OTU.166,0.011030587113254331,7,13CCPS
OTU.167,-0.0014661602430792176,7,13CCPS
OTU.5418,,7,13CCPS
OTU.161,-0.005361462699773556,7,13CCPS
OTU.162,0.003382069541603583,7,13CCPS
OTU.163,0.01145124849313417,7,13CCPS
OTU.2374,,7,13CCPS
OTU.2375,,7,13CCPS
OTU.2376,,7,13CCPS
OTU.5417,,7,13CCPS
OTU.5410,,7,13CCPS
OTU.5411,,7,13CCPS
OTU.5412,,7,13CCPS
OTU.2373,,7,13CCPS
OTU.1538,,7,13CCPS
OTU.2190,,7,13CCPS
OTU.2576,,7,13CCPS
OTU.2192,0.013229011763978615,7,13CCPS
OTU.2193,,7,13CCPS
OTU.2194,,7,13CCPS
OTU.2195,,7,13CCPS
OTU.2196,,7,13CCPS
OTU.2197,-0.008493748377359722,7,13CCPS
OTU.2198,,7,13CCPS
OTU.2199,,7,13CCPS
OTU.4903,,7,13CCPS
OTU.2575,,7,13CCPS
OTU.2572,-0.033104181313999614,7,13CCPS
OTU.2573,,7,13CCPS
OTU.4907,,7,13CCPS
OTU.2571,,7,13CCPS
OTU.3557,,7,13CCPS
OTU.3556,,7,13CCPS
OTU.3555,-0.008264041895728491,7,13CCPS
OTU.3554,,7,13CCPS
OTU.3001,,7,13CCPS
OTU.3552,,7,13CCPS
OTU.3003,,7,13CCPS
OTU.3002,-0.0025666161517334807,7,13CCPS
OTU.148,-0.0061920387736738025,7,13CCPS
OTU.3966,,7,13CCPS
OTU.3967,-0.0022030202889458117,7,13CCPS
OTU.3964,,7,13CCPS
OTU.3965,,7,13CCPS
OTU.3962,,7,13CCPS
OTU.3963,0.003961354700038555,7,13CCPS
OTU.3960,,7,13CCPS
OTU.3961,,7,13CCPS
OTU.3968,,7,13CCPS
OTU.3969,0.002014707787309833,7,13CCPS
OTU.189,-0.003255584707275716,7,13CCPS
OTU.1472,-0.037834834223768654,7,13CCPS
OTU.1473,,7,13CCPS
OTU.1470,0.008836483927567418,7,13CCPS
OTU.1471,0.009290229892121804,7,13CCPS
OTU.1476,-0.01608015192274137,7,13CCPS
OTU.1477,-0.020880200636834934,7,13CCPS
OTU.1474,-0.006096482725618246,7,13CCPS
OTU.1475,0.009379760494554912,7,13CCPS
OTU.144,-0.010152480637492856,7,13CCPS
OTU.1478,-0.008056585752604928,7,13CCPS
OTU.1479,-0.006921427503126187,7,13CCPS
OTU.145,-0.010976641639863338,7,13CCPS
OTU.766,0.011234423743692101,7,13CCPS
OTU.767,0.0058315853154551345,7,13CCPS
OTU.3760,,7,13CCPS
OTU.3761,,7,13CCPS
OTU.3762,0.01549576795655594,7,13CCPS
OTU.3763,,7,13CCPS
OTU.3764,,7,13CCPS
OTU.3765,,7,13CCPS
OTU.3766,,7,13CCPS
OTU.3767,,7,13CCPS
OTU.3768,,7,13CCPS
OTU.3769,,7,13CCPS
OTU.379,0.005402190072374857,7,13CCPS
OTU.378,-0.0020355800553386594,7,13CCPS
OTU.1618,4.306314445989834e-05,7,13CCPS
OTU.1619,,7,13CCPS
OTU.371,-0.0046873339424244875,7,13CCPS
OTU.370,0.010514497648555832,7,13CCPS
OTU.373,-0.008654850909732836,7,13CCPS
OTU.372,-0.01685798219087098,7,13CCPS
OTU.375,-0.0019471129754711214,7,13CCPS
OTU.374,0.00551581667951484,7,13CCPS
OTU.377,-0.0066217725490855806,7,13CCPS
OTU.376,-0.004617645453083963,7,13CCPS
OTU.3104,0.05126453422986943,7,13CCPS
OTU.3105,,7,13CCPS
OTU.3106,,7,13CCPS
OTU.3107,,7,13CCPS
OTU.3100,-0.01686556606389855,7,13CCPS
OTU.3101,,7,13CCPS
OTU.3102,-0.006767756206636166,7,13CCPS
OTU.3103,,7,13CCPS
OTU.3108,,7,13CCPS
OTU.3109,,7,13CCPS
OTU.347,0.0037544358493595276,7,13CCPS
OTU.2339,,7,13CCPS
OTU.2066,-0.01771552073501126,7,13CCPS
OTU.3480,,7,13CCPS
OTU.341,-0.010827859419605401,7,13CCPS
OTU.889,-0.003962980289603291,7,13CCPS
OTU.888,-0.01565051103301318,7,13CCPS
OTU.883,-0.016083750490885063,7,13CCPS
OTU.882,0.012725677495687204,7,13CCPS
OTU.881,-0.005354497246286893,7,13CCPS
OTU.880,-0.01581077980788126,7,13CCPS
OTU.887,0.003233813910030525,7,13CCPS
OTU.886,-0.019679014010214102,7,13CCPS
OTU.885,-0.015699085359399456,7,13CCPS
OTU.884,0.0031954390316646375,7,13CCPS
OTU.706,0.0021413643446159814,7,13CCPS
OTU.5627,,7,13CCPS
OTU.5626,,7,13CCPS
OTU.5625,,7,13CCPS
OTU.5624,,7,13CCPS
OTU.5623,,7,13CCPS
OTU.5622,,7,13CCPS
OTU.5621,,7,13CCPS
OTU.5620,,7,13CCPS
OTU.707,-0.02169788035109188,7,13CCPS
OTU.5629,,7,13CCPS
OTU.5628,,7,13CCPS
OTU.505,0.0010812224326326447,7,13CCPS
OTU.509,0.011109457601191197,7,13CCPS
OTU.227,-0.004539466843228146,7,13CCPS
OTU.4578,,7,13CCPS
OTU.4579,,7,13CCPS
OTU.1050,0.005378778310484611,7,13CCPS
OTU.4571,,7,13CCPS
OTU.1052,,7,13CCPS
OTU.1053,-0.012029885876821078,7,13CCPS
OTU.1054,-0.0007534623508675953,7,13CCPS
OTU.1055,-0.0023566765868878736,7,13CCPS
OTU.1056,0.0005636049180999247,7,13CCPS
OTU.1057,,7,13CCPS
OTU.5398,,7,13CCPS
OTU.1164,0.015693501964684664,7,13CCPS
OTU.1165,0.00560055964081263,7,13CCPS
OTU.1166,-0.013464926631414187,7,13CCPS
OTU.5393,,7,13CCPS
OTU.1167,-0.043810879245495205,7,13CCPS
OTU.5392,,7,13CCPS
OTU.1160,-0.016117391674264514,7,13CCPS
OTU.224,0.0035066069037443803,7,13CCPS
OTU.1161,,7,13CCPS
OTU.5520,0.03598913127103298,7,13CCPS
OTU.2870,,7,13CCPS
OTU.1162,0.0022665991440375954,7,13CCPS
OTU.48,-0.0026069114491862333,7,13CCPS
OTU.5521,,7,13CCPS
OTU.46,-0.003571724591709957,7,13CCPS
OTU.5397,,7,13CCPS
OTU.4220,,7,13CCPS
OTU.1163,-0.013328487980842851,7,13CCPS
OTU.42,-0.001968188109796598,7,13CCPS
OTU.43,-0.0037088897498034346,7,13CCPS
OTU.40,-0.005984586266391867,7,13CCPS
OTU.5396,,7,13CCPS
OTU.5523,,7,13CCPS
OTU.2875,,7,13CCPS
OTU.5524,,7,13CCPS
OTU.2874,,7,13CCPS
OTU.5525,,7,13CCPS
OTU.5526,,7,13CCPS
OTU.4221,,7,13CCPS
OTU.1168,0.0004479395520788909,7,13CCPS
OTU.5527,,7,13CCPS
OTU.1169,-0.02080392002236331,7,13CCPS
OTU.4109,,7,13CCPS
OTU.4108,,7,13CCPS
OTU.2757,,7,13CCPS
OTU.1421,0.008668679613959007,7,13CCPS
OTU.1420,-0.016186380628443908,7,13CCPS
OTU.1423,,7,13CCPS
OTU.1422,-0.026710137452418792,7,13CCPS
OTU.4105,,7,13CCPS
OTU.1424,-0.002872261489839989,7,13CCPS
OTU.4107,,7,13CCPS
OTU.1426,-0.006043696426518919,7,13CCPS
OTU.221,-0.002463053865254361,7,13CCPS
OTU.6214,,7,13CCPS
OTU.6218,,7,13CCPS
OTU.3379,,7,13CCPS
OTU.3378,,7,13CCPS
OTU.3377,,7,13CCPS
OTU.3376,,7,13CCPS
OTU.3375,,7,13CCPS
OTU.3374,,7,13CCPS
OTU.3373,-0.05261681187459555,7,13CCPS
OTU.3372,,7,13CCPS
OTU.3371,,7,13CCPS
OTU.3370,-0.026468409964947703,7,13CCPS
OTU.2420,,7,13CCPS
OTU.2421,,7,13CCPS
OTU.2422,,7,13CCPS
OTU.2423,,7,13CCPS
OTU.2356,-0.01772911000399824,7,13CCPS
OTU.2357,,7,13CCPS
OTU.2354,,7,13CCPS
OTU.2355,0.002147839748625424,7,13CCPS
OTU.2428,,7,13CCPS
OTU.2429,,7,13CCPS
OTU.2358,0.0037166531474199793,7,13CCPS
OTU.2359,,7,13CCPS
OTU.410,-0.008529269253751748,7,13CCPS
OTU.411,0.003071443702266752,7,13CCPS
OTU.412,0.0020653691909013894,7,13CCPS
OTU.413,-0.0064090283474129706,7,13CCPS
OTU.768,-0.0053659309903704155,7,13CCPS
OTU.769,0.014552137562050094,7,13CCPS
OTU.1652,0.0030685618220800404,7,13CCPS
OTU.289,-0.0012365175300097508,7,13CCPS
OTU.1653,,7,13CCPS
OTU.337,0.0002550483165246753,7,13CCPS
OTU.1651,0.042581744735320726,7,13CCPS
OTU.1656,,7,13CCPS
OTU.1657,0.018144534101391274,7,13CCPS
OTU.288,-0.0019134840965311373,7,13CCPS
OTU.1654,-0.014244429287783023,7,13CCPS
OTU.1226,,7,13CCPS
OTU.1655,,7,13CCPS
OTU.1021,-0.004736402734948575,7,13CCPS
OTU.3599,,7,13CCPS
OTU.3598,,7,13CCPS
OTU.3593,-0.033104181313999614,7,13CCPS
OTU.3592,,7,13CCPS
OTU.3591,,7,13CCPS
OTU.3590,,7,13CCPS
OTU.3597,,7,13CCPS
OTU.3596,,7,13CCPS
OTU.3595,,7,13CCPS
OTU.3594,-0.013137132125435436,7,13CCPS
OTU.2936,,7,13CCPS
OTU.2937,,7,13CCPS
OTU.2934,0.037859782346706394,7,13CCPS
OTU.4743,-0.002436507662318954,7,13CCPS
OTU.1990,-0.03638053831811039,7,13CCPS
OTU.4741,-0.014133022231689107,7,13CCPS
OTU.4740,,7,13CCPS
OTU.4747,-0.015654096906120296,7,13CCPS
OTU.4746,,7,13CCPS
OTU.1997,,7,13CCPS
OTU.4744,,7,13CCPS
OTU.1999,,7,13CCPS
OTU.1998,,7,13CCPS
OTU.4749,,7,13CCPS
OTU.4748,,7,13CCPS
OTU.2933,-0.014305563294733314,7,13CCPS
OTU.2930,,7,13CCPS
OTU.2931,,7,13CCPS
OTU.1199,-0.009768900859331575,7,13CCPS
OTU.1198,0.006078530786833403,7,13CCPS
OTU.1191,-0.0029560509592903017,7,13CCPS
OTU.1190,-0.013719980379558683,7,13CCPS
OTU.1193,0.014641731751636966,7,13CCPS
OTU.1192,0.002754103702733657,7,13CCPS
OTU.1195,-0.02376899858667758,7,13CCPS
OTU.1194,,7,13CCPS
OTU.1197,0.002408111394333945,7,13CCPS
OTU.1196,,7,13CCPS
OTU.3908,,7,13CCPS
OTU.3909,0.0043390467306323455,7,13CCPS
OTU.3904,,7,13CCPS
OTU.3905,,7,13CCPS
OTU.3906,,7,13CCPS
OTU.3907,,7,13CCPS
OTU.3900,,7,13CCPS
OTU.3901,,7,13CCPS
OTU.3902,,7,13CCPS
OTU.3903,,7,13CCPS
OTU.5199,,7,13CCPS
OTU.5198,,7,13CCPS
OTU.5195,,7,13CCPS
OTU.5194,,7,13CCPS
OTU.5197,,7,13CCPS
OTU.5196,,7,13CCPS
OTU.5191,,7,13CCPS
OTU.5190,0.0021219804947891774,7,13CCPS
OTU.5193,,7,13CCPS
OTU.5192,-0.021897276564296186,7,13CCPS
OTU.5995,,7,13CCPS
OTU.1595,0.0006342288758642844,7,13CCPS
OTU.5997,-0.006776807806514462,7,13CCPS
OTU.5996,,7,13CCPS
OTU.5991,-0.0016975513780015383,7,13CCPS
OTU.5990,,7,13CCPS
OTU.5993,,7,13CCPS
OTU.1594,0.007598338362275081,7,13CCPS
OTU.5999,,7,13CCPS
OTU.1597,-0.006601541113704368,7,13CCPS
OTU.1596,-0.038701892861565,7,13CCPS
OTU.1591,-0.014302956124534028,7,13CCPS
OTU.1590,,7,13CCPS
OTU.1593,,7,13CCPS
OTU.1592,-0.013636166948103101,7,13CCPS
OTU.1599,-0.026710137452418792,7,13CCPS
OTU.1598,,7,13CCPS
OTU.3294,,7,13CCPS
OTU.3747,-0.021273561063867463,7,13CCPS
OTU.3296,0.004101678243062956,7,13CCPS
OTU.3745,,7,13CCPS
OTU.3742,,7,13CCPS
OTU.3743,,7,13CCPS
OTU.3292,-0.02429908679746351,7,13CCPS
OTU.3741,,7,13CCPS
OTU.3298,-0.05261681187459555,7,13CCPS
OTU.3299,,7,13CCPS
OTU.3748,,7,13CCPS
OTU.3749,,7,13CCPS
OTU.313,-0.0007478898521791066,7,13CCPS
OTU.312,0.0060853699983256515,7,13CCPS
OTU.311,-0.0005668045950451006,7,13CCPS
OTU.310,0.011265533651564796,7,13CCPS
OTU.317,-0.002389855851959055,7,13CCPS
OTU.316,-0.018704034230848876,7,13CCPS
OTU.315,-0.0017485078841861235,7,13CCPS
OTU.314,-0.004752310794335468,7,13CCPS
OTU.319,0.022087051686628056,7,13CCPS
OTU.318,0.006136096386594403,7,13CCPS
OTU.1674,0.014254634475423078,7,13CCPS
OTU.1675,,7,13CCPS
OTU.1676,-0.01456183109192577,7,13CCPS
OTU.1677,0.007943759635967274,7,13CCPS
OTU.1670,0.01943519165118146,7,13CCPS
OTU.1671,,7,13CCPS
OTU.1672,0.002508156977428122,7,13CCPS
OTU.1673,,7,13CCPS
OTU.1678,,7,13CCPS
OTU.1679,,7,13CCPS
OTU.3128,,7,13CCPS
OTU.3129,,7,13CCPS
OTU.4951,0.010524314220506037,7,13CCPS
OTU.3122,,7,13CCPS
OTU.3123,,7,13CCPS
OTU.3120,-0.033429045781457445,7,13CCPS
OTU.3121,-0.009018325557068385,7,13CCPS
OTU.3126,,7,13CCPS
OTU.3127,,7,13CCPS
OTU.3124,,7,13CCPS
OTU.3125,,7,13CCPS
OTU.595,0.002456755532026955,7,13CCPS
OTU.594,-0.011093077209951785,7,13CCPS
OTU.849,-0.01902588407012029,7,13CCPS
OTU.848,-0.00840279404444999,7,13CCPS
OTU.599,-0.0057062072911640005,7,13CCPS
OTU.2659,,7,13CCPS
OTU.2658,,7,13CCPS
OTU.5609,,7,13CCPS
OTU.5608,,7,13CCPS
OTU.598,-0.003010043552380326,7,13CCPS
OTU.5605,,7,13CCPS
OTU.5604,,7,13CCPS
OTU.2651,,7,13CCPS
OTU.2650,,7,13CCPS
OTU.2657,,7,13CCPS
OTU.5600,,7,13CCPS
OTU.5603,0.03768263118972137,7,13CCPS
OTU.5602,,7,13CCPS
OTU.844,0.032059236741140085,7,13CCPS
OTU.843,,7,13CCPS
OTU.842,0.0018079227677458842,7,13CCPS
OTU.841,0.009011163246011478,7,13CCPS
OTU.840,0.0002623799831533713,7,13CCPS
OTU.115,-0.002148855691574525,7,13CCPS
OTU.1078,-0.002200717880121106,7,13CCPS
OTU.1079,-0.02531358599961453,7,13CCPS
OTU.1076,0.010195929776263268,7,13CCPS
OTU.1077,-0.03144845944113017,7,13CCPS
OTU.1074,,7,13CCPS
OTU.1075,-0.028467436944161095,7,13CCPS
OTU.1072,-0.0022346842426743674,7,13CCPS
OTU.1073,0.0019176858945737507,7,13CCPS
OTU.1070,-0.022382231360136506,7,13CCPS
OTU.1071,-0.018983956315977935,7,13CCPS
OTU.116,-0.008310432620086905,7,13CCPS
OTU.111,-0.003463681482412273,7,13CCPS
OTU.110,-0.005940002044692028,7,13CCPS
OTU.445,-0.015046802150417538,7,13CCPS
OTU.112,0.002322832490119886,7,13CCPS
OTU.2413,-0.012200223183253645,7,13CCPS
OTU.68,0.005923629262859942,7,13CCPS
OTU.69,0.0014809901550894011,7,13CCPS
OTU.448,-0.012217848223326833,7,13CCPS
OTU.60,-0.012189283214944613,7,13CCPS
OTU.119,0.011421983907399014,7,13CCPS
OTU.62,-0.0050705997478197595,7,13CCPS
OTU.63,-0.005120574516731979,7,13CCPS
OTU.64,0.013066470840016109,7,13CCPS
OTU.65,-0.0056785333365836355,7,13CCPS
OTU.66,-0.000531718619581234,7,13CCPS
OTU.118,0.002162123349381373,7,13CCPS
OTU.1449,-0.04740692915920608,7,13CCPS
OTU.1448,-0.0538009730207869,7,13CCPS
OTU.4167,,7,13CCPS
OTU.4166,,7,13CCPS
OTU.1445,,7,13CCPS
OTU.1444,,7,13CCPS
OTU.1443,0.014793707506367326,7,13CCPS
OTU.1442,-0.014570107974097413,7,13CCPS
OTU.1441,-0.0014084584942837264,7,13CCPS
OTU.1440,,7,13CCPS
OTU.2868,,7,13CCPS
OTU.2869,,7,13CCPS
OTU.2860,,7,13CCPS
OTU.5381,,7,13CCPS
OTU.2862,,7,13CCPS
OTU.5383,,7,13CCPS
OTU.5384,,7,13CCPS
OTU.5385,,7,13CCPS
OTU.2866,,7,13CCPS
OTU.2867,,7,13CCPS
OTU.6109,,7,13CCPS
OTU.6108,,7,13CCPS
OTU.3355,,7,13CCPS
OTU.3354,,7,13CCPS
OTU.3357,,7,13CCPS
OTU.3356,-0.007007505131070513,7,13CCPS
OTU.3351,,7,13CCPS
OTU.3350,,7,13CCPS
OTU.3353,,7,13CCPS
OTU.3352,,7,13CCPS
OTU.3359,,7,13CCPS
OTU.3358,,7,13CCPS
OTU.4831,,7,13CCPS
OTU.4830,,7,13CCPS
OTU.2404,,7,13CCPS
OTU.2405,,7,13CCPS
OTU.4835,,7,13CCPS
OTU.4834,,7,13CCPS
OTU.4837,,7,13CCPS
OTU.4836,,7,13CCPS
OTU.4839,,7,13CCPS
OTU.4838,,7,13CCPS
OTU.122,-0.0045163117776017,7,13CCPS
OTU.123,-0.003315941737290773,7,13CCPS
OTU.124,0.00036305905231825975,7,13CCPS
OTU.125,-0.0020650352960323026,7,13CCPS
OTU.2408,,7,13CCPS
OTU.2409,,7,13CCPS
OTU.6101,,7,13CCPS
OTU.6100,,7,13CCPS
OTU.6091,,7,13CCPS
OTU.6090,,7,13CCPS
OTU.6093,,7,13CCPS
OTU.6092,,7,13CCPS
OTU.6095,,7,13CCPS
OTU.6094,,7,13CCPS
OTU.6097,,7,13CCPS
OTU.6096,,7,13CCPS
OTU.6099,,7,13CCPS
OTU.6098,,7,13CCPS
OTU.436,-0.014171274647702736,7,13CCPS
OTU.437,-0.00042297867596730043,7,13CCPS
OTU.434,0.010058082169740912,7,13CCPS
OTU.435,-0.013728253065790508,7,13CCPS
OTU.432,-0.0035180782550980894,7,13CCPS
OTU.433,-0.0024125253682749648,7,13CCPS
OTU.430,0.0021399994659268007,7,13CCPS
OTU.431,-0.0034530652394777483,7,13CCPS
OTU.438,0.025128783706640068,7,13CCPS
OTU.439,-0.008727647175518438,7,13CCPS
OTU.4769,,7,13CCPS
OTU.4768,,7,13CCPS
OTU.4761,,7,13CCPS
OTU.4760,,7,13CCPS
OTU.4763,,7,13CCPS
OTU.4762,,7,13CCPS
OTU.4765,,7,13CCPS
OTU.4764,,7,13CCPS
OTU.4767,,7,13CCPS
OTU.4766,,7,13CCPS
OTU.4202,,7,13CCPS
OTU.1323,,7,13CCPS
OTU.1320,-0.02572926786711882,7,13CCPS
OTU.1775,,7,13CCPS
OTU.4201,0.016037470008392285,7,13CCPS
OTU.1774,-0.001209691798203183,7,13CCPS
OTU.4206,,7,13CCPS
OTU.1777,0.00025058274849976137,7,13CCPS
OTU.4207,,7,13CCPS
OTU.1776,-0.03148502032134881,7,13CCPS
OTU.4204,,7,13CCPS
OTU.4499,,7,13CCPS
OTU.4498,-0.015915103087191795,7,13CCPS
OTU.4497,0.010080452357453806,7,13CCPS
OTU.4496,,7,13CCPS
OTU.4495,,7,13CCPS
OTU.4494,,7,13CCPS
OTU.4493,,7,13CCPS
OTU.4492,,7,13CCPS
OTU.4491,,7,13CCPS
OTU.4490,-0.002562245884130343,7,13CCPS
OTU.3922,0.0008024875247272245,7,13CCPS
OTU.3923,-0.00892062712761188,7,13CCPS
OTU.3920,,7,13CCPS
OTU.3921,,7,13CCPS
OTU.3926,,7,13CCPS
OTU.3927,,7,13CCPS
OTU.3924,0.005777180526514991,7,13CCPS
OTU.3925,,7,13CCPS
OTU.3928,,7,13CCPS
OTU.3929,,7,13CCPS
OTU.4208,,7,13CCPS
OTU.4209,,7,13CCPS
OTU.5334,,7,13CCPS
OTU.5018,,7,13CCPS
OTU.5019,,7,13CCPS
OTU.5010,,7,13CCPS
OTU.5011,,7,13CCPS
OTU.5012,,7,13CCPS
OTU.5013,,7,13CCPS
OTU.5014,,7,13CCPS
OTU.5015,,7,13CCPS
OTU.5016,,7,13CCPS
OTU.5017,,7,13CCPS
OTU.5173,,7,13CCPS
OTU.5172,,7,13CCPS
OTU.5171,,7,13CCPS
OTU.5170,-0.031643777929287964,7,13CCPS
OTU.5177,,7,13CCPS
OTU.5176,,7,13CCPS
OTU.5175,,7,13CCPS
OTU.5174,,7,13CCPS
OTU.5179,,7,13CCPS
OTU.5178,,7,13CCPS
OTU.4121,-0.0008030163940562218,7,13CCPS
OTU.1004,-0.006538966597234408,7,13CCPS
OTU.2035,,7,13CCPS
OTU.1384,-0.01206485836487281,7,13CCPS
OTU.1385,,7,13CCPS
OTU.1386,0.0033353837315184265,7,13CCPS
OTU.1387,-0.004273448577229111,7,13CCPS
OTU.1380,-0.0012622040903591536,7,13CCPS
OTU.1381,-0.03392204951458888,7,13CCPS
OTU.1382,-0.033104181313999614,7,13CCPS
OTU.1383,-0.011058750282155971,7,13CCPS
OTU.1388,-0.010690034409373661,7,13CCPS
OTU.1389,0.010127513032121005,7,13CCPS
OTU.3728,,7,13CCPS
OTU.3729,,7,13CCPS
OTU.3724,,7,13CCPS
OTU.3725,,7,13CCPS
OTU.3726,,7,13CCPS
OTU.3727,,7,13CCPS
OTU.3720,-0.04341057768478929,7,13CCPS
OTU.3721,,7,13CCPS
OTU.3722,,7,13CCPS
OTU.3723,,7,13CCPS
OTU.1658,-0.013937573955395965,7,13CCPS
OTU.1659,-0.021189246058513245,7,13CCPS
OTU.339,-0.0012654416428161674,7,13CCPS
OTU.338,-0.015253925701401716,7,13CCPS
OTU.335,-0.009374418948386865,7,13CCPS
OTU.334,0.0019231848283836062,7,13CCPS
OTU.1650,,7,13CCPS
OTU.336,0.004323825523739,7,13CCPS
OTU.331,0.012221249325399697,7,13CCPS
OTU.330,-0.004143258060354205,7,13CCPS
OTU.333,-0.008929718625671379,7,13CCPS
OTU.332,0.0013778926959140403,7,13CCPS
OTU.591,-0.00801096798682921,7,13CCPS
OTU.590,-0.002423151086118569,7,13CCPS
OTU.593,-0.0027471266000482775,7,13CCPS
OTU.592,-0.009385333093311798,7,13CCPS
OTU.2099,,7,13CCPS
OTU.2098,,7,13CCPS
OTU.597,0.0022747670073990367,7,13CCPS
OTU.596,-0.014446106092385946,7,13CCPS
OTU.2095,-0.03224488463526609,7,13CCPS
OTU.2094,0.01925042352206585,7,13CCPS
OTU.2097,,7,13CCPS
OTU.2096,-0.005017801606237882,7,13CCPS
OTU.2091,,7,13CCPS
OTU.2090,,7,13CCPS
OTU.2093,,7,13CCPS
OTU.2092,,7,13CCPS
OTU.2671,,7,13CCPS
OTU.2670,,7,13CCPS
OTU.2673,,7,13CCPS
OTU.2672,,7,13CCPS
OTU.2675,,7,13CCPS
OTU.2674,,7,13CCPS
OTU.2677,,7,13CCPS
OTU.2676,,7,13CCPS
OTU.2679,-0.02531358599961453,7,13CCPS
OTU.2678,,7,13CCPS
OTU.1008,-0.0015715823425686004,7,13CCPS
OTU.1014,-0.02540949959822525,7,13CCPS
OTU.1015,0.0008348187073452529,7,13CCPS
OTU.1016,-0.01232247951025811,7,13CCPS
