"OTU","Day","Treatment","p.below","padj.below"
"OTU.107",1,"13CXPS",0.999392828446374,1
"OTU.2379",1,"13CXPS",0.916759278920314,0.983626917305093
"OTU.14",1,"13CXPS",0.99998273695305,1
"OTU.6203",1,"13CXPS",0.998332447949564,1
"OTU.95",1,"13CXPS",0.000105667404525583,0.000721673537501648
"OTU.208",1,"13CXPS",0.00417647892008691,0.0114913476429084
"OTU.685",1,"13CXPS",0.00016909988826435,0.00103034882898327
"OTU.294",1,"13CXPS",0.00265938515991665,0.00827438236239399
"OTU.476",1,"13CXPS",0.0519343720528691,0.0857866105803539
"OTU.351",1,"13CXPS",0.000175115741645978,0.00105664498478617
"OTU.217",1,"13CXPS",0.0717810494815447,0.112870138526958
"OTU.356",1,"13CXPS",0.0226208023628337,0.0437969740451749
"OTU.256",1,"13CXPS",0.0495996152174976,0.0824228899937828
"OTU.499",1,"13CXPS",0.0298168960084028,0.0547046520124645
"OTU.410",1,"13CXPS",0.299438871303927,0.373135355419329
"OTU.117",1,"13CXPS",0.00160230420742105,0.00554781094658598
"OTU.547",1,"13CXPS",0.000878577482901372,0.00354568769885197
"OTU.611",1,"13CXPS",0.00774908102684676,0.0187943565197474
"OTU.861",1,"13CXPS",0.318565902101438,0.39342018510888
"OTU.354",1,"13CXPS",0.000966248891326423,0.00380220518278836
"OTU.466",1,"13CXPS",0.161902921494021,0.221635827551838
"OTU.534",1,"13CXPS",0.0360321037665223,0.0636191832127659
"OTU.47",1,"13CXPS",0.0160723845910459,0.0334079833556356
"OTU.173",1,"13CXPS",0.170052232432917,0.231311845483341
"OTU.124",1,"13CXPS",1.69093196237771e-09,7.5065301044125e-08
"OTU.111",1,"13CXPS",0.00265786636733015,0.00827438236239399
"OTU.211",1,"13CXPS",0.0155299145848822,0.0323887312567258
"OTU.540",1,"13CXPS",0.00981419358577579,0.0226117564914167
"OTU.1503",1,"13CXPS",0.370408122665463,0.451211520089007
"OTU.108",1,"13CXPS",1.94098623231147e-05,0.000195158181931369
"OTU.2013",1,"13CXPS",0.00114342062128338,0.00427941803047281
"OTU.439",1,"13CXPS",0.0212973572489454,0.0417959491589258
"OTU.118",1,"13CXPS",0.00151110336806305,0.00530593640254906
"OTU.328",1,"13CXPS",0.0315760791533534,0.0571986213949789
"OTU.168",1,"13CXPS",0.0482836729645311,0.0804512138001503
"OTU.178",1,"13CXPS",0.00135287558574266,0.00486018599155527
"OTU.332",1,"13CXPS",0.00763573952624827,0.0185920161236564
"OTU.4973",1,"13CXPS",0.0100884771197103,0.0230938804047881
"OTU.5706",1,"13CXPS",0.0302721104707651,0.055335637228178
"OTU.253",1,"13CXPS",0.00239309058983313,0.00758829490602699
"OTU.146",1,"13CXPS",0.0100176469821243,0.0229528759424525
"OTU.128",1,"13CXPS",0.00318604755272844,0.00937338960483183
"OTU.3616",1,"13CXPS",0.00381076531705935,0.0107166997491058
"OTU.5953",1,"13CXPS",0.23682453598306,0.303164673766163
"OTU.5978",1,"13CXPS",0.0304602083548211,0.0555569170726964
"OTU.36",1,"13CXPS",0.0385391818588173,0.0670927213592576
"OTU.298",1,"13CXPS",0.191814167380775,0.255000010753266
"OTU.1800",1,"13CXPS",0.00179646420075917,0.00602811749270832
"OTU.536",1,"13CXPS",0.00281145113475058,0.00858651392651914
"OTU.1571",1,"13CXPS",0.0337560805960081,0.0601991509050762
"OTU.413",1,"13CXPS",0.579984267032692,0.667828109237273
"OTU.44",1,"13CXPS",0.00114473571611602,0.00427941803047281
"OTU.52",1,"13CXPS",0.0771853177556725,0.119553084075141
"OTU.55",1,"13CXPS",0.0286968564361888,0.0530806436758671
"OTU.2972",1,"13CXPS",0.143431323435674,0.200207900090447
"OTU.1371",1,"13CXPS",0.152512945691117,0.210754409665435
"OTU.189",1,"13CXPS",0.00179698306061311,0.00602811749270832
"OTU.4283",1,"13CXPS",0.0166670685199366,0.0343853380419605
"OTU.2703",1,"13CXPS",0.00175521187175339,0.00592860966464528
"OTU.493",1,"13CXPS",0.0213206575469519,0.0418005951590871
"OTU.229",1,"13CXPS",0.0568240551507431,0.0928761348486177
"OTU.67",1,"13CXPS",0.00426722146547523,0.0116703108505736
"OTU.4149",1,"13CXPS",0.21021704231286,0.274907715512766
"OTU.375",1,"13CXPS",0.000523872372093821,0.0024162276753715
"OTU.174",1,"13CXPS",0.0820230211136029,0.125792245828758
"OTU.1056",1,"13CXPS",0.662627651420577,0.749450564800525
"OTU.289",1,"13CXPS",0.043403954090965,0.0738550512458173
"OTU.1715",1,"13CXPS",0.00022711582696028,0.00130094457562962
"OTU.317",1,"13CXPS",0.086831107732818,0.131945069574441
"OTU.51",1,"13CXPS",0.00413036597313001,0.0114216794318145
"OTU.5251",1,"13CXPS",5.46517737583361e-05,0.000427246256488124
"OTU.533",1,"13CXPS",0.0101499869073271,0.0231494196803809
"OTU.896",1,"13CXPS",0.111681580988244,0.161700879637027
"OTU.5991",1,"13CXPS",0.0251265386650674,0.0474678471269496
"OTU.97",1,"13CXPS",0.0220892814813746,0.0429350694000761
"OTU.42",1,"13CXPS",0.138314940763875,0.194101560573153
"OTU.5261",1,"13CXPS",0.000504277941795039,0.00234763101742035
"OTU.284",1,"13CXPS",0.000354897028089047,0.00178597978103111
"OTU.826",1,"13CXPS",0.00652498384446475,0.0162699195961277
"OTU.78",1,"13CXPS",1.32847249256391e-06,2.21649840034488e-05
"OTU.390",1,"13CXPS",0.0120474135854396,0.0264341307797024
"OTU.249",1,"13CXPS",9.2910651165907e-05,0.000654322602828455
"OTU.706",1,"13CXPS",0.00547773178805164,0.0142295101620652
"OTU.280",1,"13CXPS",0.014965152066566,0.0314483246301631
"OTU.296",1,"13CXPS",0.028912507954408,0.0534397730666605
"OTU.716",1,"13CXPS",0.0116923693499125,0.025860525092422
"OTU.323",1,"13CXPS",0.0238603145035069,0.0454930286484367
"OTU.2301",1,"13CXPS",0.127083620717277,0.180841374415083
"OTU.3507",1,"13CXPS",0.999997424619585,1
"OTU.3",1,"13CXPS",0.999999999998829,1
"OTU.4743",1,"13CXPS",1,1
"OTU.9",1,"13CXPS",0.999999999823552,1
"OTU.8",1,"13CXPS",0.999999999999991,1
"OTU.4121",1,"13CXPS",0.0841623549734644,0.128834737970463
"OTU.4390",1,"13CXPS",0.0358654674784475,0.0634150442044243
"OTU.1623",1,"13CXPS",0.0397633557589601,0.0687424912494956
"OTU.461",1,"13CXPS",0.386780667174235,0.468585155260793
"OTU.7",1,"13CXPS",0.0215015825692648,0.0420558098089633
"OTU.163",1,"13CXPS",0.0105511852950556,0.0239108902857869
"OTU.2040",1,"13CXPS",0.999624818861182,1
"OTU.394",1,"13CXPS",0.999999765861217,1
"OTU.335",1,"13CXPS",0.99990510690003,1
"OTU.843",1,"13CXPS",0.999838386340767,1
"OTU.636",1,"13CXPS",0.979687861238055,1
"OTU.361",1,"13CXPS",0.0766243595501125,0.119052348734994
"OTU.582",1,"13CXPS",0.709908511402811,0.797124010545343
"OTU.267",1,"13CXPS",0.999999999987692,1
"OTU.1553",1,"13CXPS",0.841736162682483,0.921830881246102
"OTU.454",1,"13CXPS",0.399554729902787,0.48218109637783
"OTU.2134",1,"13CXPS",0.871020646157473,0.946811248949488
"OTU.369",1,"13CXPS",0.999999977246705,1
"OTU.319",1,"13CXPS",0.999999133544969,1
"OTU.57",1,"13CXPS",1,1
"OTU.1069",1,"13CXPS",0.999843917796353,1
"OTU.1040",1,"13CXPS",0.999992121693415,1
"OTU.5603",1,"13CXPS",0.999990544188269,1
"OTU.387",1,"13CXPS",0.176557335181614,0.238414739414172
"OTU.671",1,"13CXPS",0.0284190564277283,0.052684395435744
"OTU.286",1,"13CXPS",0.0299303851156312,0.0548723727119906
"OTU.230",1,"13CXPS",0.0562337214257547,0.0921536133582242
"OTU.190",1,"13CXPS",0.0755339978487144,0.117728851819375
"OTU.139",1,"13CXPS",0.00478485210136719,0.0127904756172031
"OTU.281",1,"13CXPS",0.017954750867029,0.0363481357128943
"OTU.388",1,"13CXPS",0.586733213299049,0.674349869746388
"OTU.85",1,"13CXPS",9.45523765818236e-05,0.000664003412944671
"OTU.195",1,"13CXPS",0.00705984879657582,0.0174461074635065
"OTU.1291",1,"13CXPS",0.00765469893747038,0.0186199428165865
"OTU.437",1,"13CXPS",4.81737378297463e-05,0.000388830883911524
"OTU.1280",1,"13CXPS",0.145316885653281,0.202324444096024
"OTU.224",1,"13CXPS",0.00325471165390204,0.00948146984986377
"OTU.180",1,"13CXPS",0.000907409472749084,0.00361765163619618
"OTU.56",1,"13CXPS",0.00844234368651065,0.020026399241093
"OTU.337",1,"13CXPS",0.00217999589208261,0.00704742495151805
"OTU.343",1,"13CXPS",0.138448524403545,0.194124665350938
"OTU.362",1,"13CXPS",0.189200310246918,0.252605784787239
"OTU.318",1,"13CXPS",0.0685158346022823,0.108906882878052
"OTU.378",1,"13CXPS",0.000568691409896263,0.00256010011807886
"OTU.112",1,"13CXPS",0.000974581652304742,0.00382750392990456
"OTU.258",1,"13CXPS",0.0483785749874419,0.0805553499121101
"OTU.35",1,"13CXPS",0.00365464923409913,0.010407168380264
"OTU.431",1,"13CXPS",0.00359583351141519,0.0102631941554284
"OTU.433",1,"13CXPS",0.072615616829746,0.113966176413351
"OTU.409",1,"13CXPS",0.00799735316382465,0.0191905598120348
"OTU.187",1,"13CXPS",0.0231732121416497,0.0446232419706747
"OTU.542",1,"13CXPS",1.08321741894062e-05,0.0001221182999003
"OTU.271",1,"13CXPS",0.0375920993795783,0.0659054718318981
"OTU.331",1,"13CXPS",0.000116862492941398,0.000778874416762237
"OTU.6204",1,"13CXPS",0.000559058766191684,0.00253154843852919
"OTU.149",1,"13CXPS",6.47559751872238e-07,1.20136831578685e-05
"OTU.270",1,"13CXPS",0.199818364566872,0.263806932720788
"OTU.403",1,"13CXPS",0.530708199579284,0.621129879473783
"OTU.2976",1,"13CXPS",0.205169842612968,0.269401580136064
"OTU.462",1,"13CXPS",0.63827822026209,0.725210080242942
"OTU.4",1,"13CXPS",0.920204678382335,0.984773495677351
"OTU.5246",1,"13CXPS",0.461962602218085,0.549492358427828
"OTU.37",1,"13CXPS",0.998746073211149,1
"OTU.1841",1,"13CXPS",0.188368598592112,0.251910963739905
"OTU.244",1,"13CXPS",0.585702706006932,0.673788490112556
"OTU.765",1,"13CXPS",0.977641343844902,1
"OTU.252",1,"13CXPS",0.903325086074469,0.973477194485179
"OTU.5284",1,"13CXPS",0.784224631061575,0.868024235449276
"OTU.24",1,"13CXPS",0.574118711852867,0.663174626478535
"OTU.303",1,"13CXPS",0.0758564753126869,0.118083404901277
"OTU.31",1,"13CXPS",7.890480726654e-16,1.30771567243079e-13
"OTU.70",1,"13CXPS",0.999135795542594,1
"OTU.1",1,"13CXPS",0.342173482465687,0.420278299115463
"OTU.201",1,"13CXPS",2.37576947050465e-06,3.62341282434022e-05
"OTU.59",1,"13CXPS",3.06928073063096e-07,6.4119595767635e-06
"OTU.488",1,"13CXPS",0.00205681404439914,0.00671028833907646
"OTU.257",1,"13CXPS",0.136536622320119,0.192202742405331
"OTU.397",1,"13CXPS",0.0754095530371929,0.117608625376701
"OTU.6223",1,"13CXPS",0.126637920944891,0.180310350211339
"OTU.295",1,"13CXPS",0.0329116565427057,0.0590320188781865
"OTU.58",1,"13CXPS",3.83471284562001e-05,0.000325361642805848
"OTU.186",1,"13CXPS",0.0102003957515779,0.0232217800718157
"OTU.23",1,"13CXPS",0.000430469541425208,0.00206991736940632
"OTU.5054",1,"13CXPS",0.0177519832626035,0.036043876863238
"OTU.172",1,"13CXPS",0.426609064207959,0.511848520087349
"OTU.526",1,"13CXPS",0.063817491555195,0.10242110006857
"OTU.255",1,"13CXPS",0.0330017262161467,0.0591306266730779
"OTU.1288",1,"13CXPS",0.0553170800863532,0.0908911177096325
"OTU.62",1,"13CXPS",2.28260424126914e-07,5.06656619981704e-06
"OTU.1948",1,"13CXPS",0.00228681730259593,0.00731663811358235
"OTU.498",1,"13CXPS",0.00902746663653884,0.021218157299819
"OTU.348",1,"13CXPS",0.00077074897736341,0.00324210145131208
"OTU.1631",1,"13CXPS",0.0111960434915013,0.0250075149324997
"OTU.608",1,"13CXPS",0.436436747482256,0.521876745666613
"OTU.333",1,"13CXPS",0.431143967619703,0.516292824423209
"OTU.132",1,"13CXPS",0.958537543330382,1
"OTU.3446",1,"13CXPS",0.973530114553928,1
"OTU.3584",1,"13CXPS",0.000955159523295309,0.00377755567560631
"OTU.3892",1,"13CXPS",0.00178272640070931,0.00601337562030303
"OTU.1739",1,"13CXPS",0.000601258392730037,0.00266915779344084
"OTU.2168",1,"13CXPS",2.7842814645995e-07,5.86586756016472e-06
"OTU.524",1,"13CXPS",0.00595156670562911,0.0151594209325758
"OTU.3755",1,"13CXPS",0.490414066057378,0.579453121776921
"OTU.293",1,"13CXPS",6.17763641475264e-07,1.15470707722369e-05
"OTU.385",1,"13CXPS",0.00339176163760915,0.00974788373537151
"OTU.130",1,"13CXPS",0.000117898453483136,0.000783677955505551
"OTU.151",1,"13CXPS",0.00194512631768002,0.00645605343892195
"OTU.88",1,"13CXPS",0.00320250499856331,0.00941067071681844
"OTU.688",1,"13CXPS",0.0576947976933142,0.0941136923002487
"OTU.82",1,"13CXPS",2.5993202206808e-15,3.80112356977204e-13
"OTU.212",1,"13CXPS",0.00540680338343988,0.0141009665703493
"OTU.110",1,"13CXPS",0.00403870392012836,0.0112214947511871
"OTU.61",1,"13CXPS",4.50149646911758e-05,0.000370553649742593
"OTU.192",1,"13CXPS",0.00483427708179486,0.0128260542426276
"OTU.404",1,"13CXPS",0.0058553446275054,0.015037589611548
"OTU.444",1,"13CXPS",0.1160758912396,0.167186944160861
"OTU.443",1,"13CXPS",0.000433987184466257,0.00208280336019906
"OTU.389",1,"13CXPS",0.0128710475227689,0.0277996734505677
"OTU.125",1,"13CXPS",7.29310860189183e-06,9.04889253764952e-05
"OTU.828",1,"13CXPS",0.088162400233483,0.133397277529178
"OTU.405",1,"13CXPS",0.0144342654600242,0.0304873270464063
"OTU.164",1,"13CXPS",6.08018357603407e-05,0.000466522727469774
"OTU.330",1,"13CXPS",0.00307193908729963,0.00913497675960154
"OTU.594",1,"13CXPS",0.0110069479612094,0.0246515969653754
"OTU.254",1,"13CXPS",0.00403991866545151,0.0112214947511871
"OTU.417",1,"13CXPS",0.0220052782622409,0.0428052595930602
"OTU.651",1,"13CXPS",0.0177609610448377,0.036043876863238
"OTU.423",1,"13CXPS",0.0949208594265635,0.1420669816583
"OTU.469",1,"13CXPS",0.000641037455546391,0.00279092664533858
"OTU.152",1,"13CXPS",7.61515524943436e-10,3.78625519001876e-08
"OTU.238",1,"13CXPS",2.02953052218137e-05,0.00019863830228909
"OTU.699",1,"13CXPS",0.0133168578825971,0.0285640282106439
"OTU.228",1,"13CXPS",2.11338983709871e-05,0.000204431406032195
"OTU.221",1,"13CXPS",0.00281496735724582,0.00858651392651914
"OTU.105",1,"13CXPS",0.00716696691492911,0.0176406730203106
"OTU.373",1,"13CXPS",0.0194532400966174,0.0389378058616675
"OTU.245",1,"13CXPS",0.00276525446868369,0.00848694149277488
"OTU.450",1,"13CXPS",0.179235302171563,0.240983754028397
"OTU.353",1,"13CXPS",0.0130976034694147,0.028191032229407
"OTU.516",1,"13CXPS",0.000801932357603122,0.00334497288758618
"OTU.32",1,"13CXPS",1.00335841816908e-19,3.33557541512205e-17
"OTU.207",1,"13CXPS",0.00928857748429573,0.0216647692513557
"OTU.344",1,"13CXPS",5.10961106001486e-05,0.00040713118894862
"OTU.265",1,"13CXPS",0.00294402819654063,0.00888210448616507
"OTU.310",1,"13CXPS",0.00168258091133042,0.00572215614988705
"OTU.1131",1,"13CXPS",8.0437171801902e-10,3.84551555960631e-08
"OTU.119",1,"13CXPS",5.79972469285951e-08,1.53384208366476e-06
"OTU.302",1,"13CXPS",0.560320668350821,0.649397287421977
"OTU.984",1,"13CXPS",0.116983419829459,0.168299063481502
"OTU.246",1,"13CXPS",0.103224766446694,0.151396324121818
"OTU.1756",1,"13CXPS",0.687115003550953,0.77303723873431
"OTU.2020",1,"13CXPS",0.413290037341535,0.497308341157335
"OTU.10",1,"13CXPS",0.29813850808257,0.372074463400235
"OTU.5419",1,"13CXPS",0.466202133285079,0.553211696108214
"OTU.2561",1,"13CXPS",0.203428007507871,0.267837973334924
"OTU.690",1,"13CXPS",0.019919204226709,0.039710618851322
"OTU.324",1,"13CXPS",0.00252813776726816,0.00794557583998564
"OTU.28",1,"13CXPS",0.996273040691669,1
"OTU.832",1,"13CXPS",0.986825738337698,1
"OTU.165",1,"13CXPS",0.557682645468578,0.646641351042391
"OTU.2955",1,"13CXPS",0.891452346033338,0.965098269529561
"OTU.19",1,"13CXPS",0.996898111433794,1
"OTU.65",1,"13CXPS",0.000153006916408769,0.000955716568322112
"OTU.209",1,"13CXPS",0.0891038479256814,0.134478339105313
"OTU.5437",1,"13CXPS",0.349663141591204,0.428630458577778
"OTU.16",1,"13CXPS",1.58945884208181e-06,2.56584070221779e-05
"OTU.386",1,"13CXPS",1.95917335581602e-05,0.000195158181931369
"OTU.41",1,"13CXPS",0.000320546528836365,0.00166362979266639
"OTU.205",1,"13CXPS",0.00211779145724309,0.00688213014732853
"OTU.2207",1,"13CXPS",0.0264933714093342,0.049707563263098
"OTU.306",1,"13CXPS",0.00123987515148642,0.00456102846004771
"OTU.292",1,"13CXPS",0.00016811690214319,0.00102940546484722
"OTU.71",1,"13CXPS",4.85555039601741e-06,6.81971654491485e-05
"OTU.239",1,"13CXPS",0.00103356714149367,0.00399228229498843
"OTU.3775",1,"13CXPS",0.513794142047616,0.603065267766937
"OTU.766",1,"13CXPS",0.288970915526846,0.361722908358378
"OTU.116",1,"13CXPS",0.152380586081141,0.210688619019865
"OTU.347",1,"13CXPS",0.0323013353652254,0.0581892171869205
"OTU.81",1,"13CXPS",9.55006115538346e-18,2.15831382111666e-15
"OTU.90",1,"13CXPS",0.0013290675627643,0.00480241564103495
"OTU.1727",1,"13CXPS",2.73579192755641e-05,0.00025004333573181
"OTU.544",1,"13CXPS",0.170383628813172,0.231396400504123
"OTU.665",1,"13CXPS",0.337403469445482,0.414829389239105
"OTU.250",1,"13CXPS",0.000158795691089648,0.000986915220122163
"OTU.1455",1,"13CXPS",0.00269397247191671,0.0083402435431942
"OTU.89",1,"13CXPS",0.000668324633112336,0.00288948702246481
"OTU.515",1,"13CXPS",1.28298640806093e-12,1.02887232594822e-10
"OTU.576",1,"13CXPS",0.000496143638330166,0.00231409584406903
"OTU.27",1,"13CXPS",1.28804167444699e-08,4.05325519325978e-07
"OTU.5712",1,"13CXPS",2.44985157591078e-09,1.05005707201969e-07
"OTU.17",1,"13CXPS",1.1436520243774e-13,1.23613866634879e-11
"OTU.1163",1,"13CXPS",0.00830127416739089,0.0197482943350562
"OTU.38",1,"13CXPS",1.20162844739486e-24,9.95749440074542e-22
"OTU.233",1,"13CXPS",0.000326520795130673,0.0016875898060184
"OTU.5259",1,"13CXPS",1.4589763068224e-13,1.51125629115021e-11
"OTU.20",1,"13CXPS",1.55637370648348e-12,1.13882418393887e-10
"OTU.2294",1,"13CXPS",7.0795631196059e-05,0.000529989887600934
"OTU.5555",1,"13CXPS",8.84352762045958e-07,1.57942276037249e-05
"OTU.3302",1,"13CXPS",0.00877812124571203,0.0207832470636572
"OTU.5298",1,"13CXPS",3.71554296719809e-07,7.50962586703614e-06
"OTU.4969",1,"13CXPS",6.96441680135535e-06,8.74743596820666e-05
"OTU.73",1,"13CXPS",0.0605957820123324,0.0981492948649612
"OTU.1028",1,"13CXPS",0.00708837144788111,0.0174991970401514
"OTU.123",1,"13CXPS",7.64891928704482e-06,9.27571382809435e-05
"OTU.1035",1,"13CXPS",2.50388466859847e-07,5.32021990268018e-06
"OTU.5263",1,"13CXPS",0.0486344373696805,0.0809271829324135
"OTU.2381",1,"13CXPS",0.000193285383982188,0.0011386432809946
"OTU.4273",1,"13CXPS",7.59522201354708e-06,9.25574604199905e-05
"OTU.160",1,"13CXPS",3.73705478068274e-05,0.000318161581670455
"OTU.109",1,"13CXPS",1.90025652636325e-08,5.55769144063416e-07
"OTU.22",1,"13CXPS",0.925938128104785,0.988781007933202
"OTU.240",1,"13CXPS",0.634463221992723,0.722526600950028
"OTU.115",1,"13CXPS",0.00947660568056028,0.0219560500669831
"OTU.1685",1,"13CXPS",0.6484875749846,0.735801054957424
"OTU.225",1,"13CXPS",0.661928576932142,0.749000656464864
"OTU.4822",1,"13CXPS",0.00329814217022606,0.00953826872503111
"OTU.243",1,"13CXPS",0.997438607652708,1
"OTU.852",1,"13CXPS",0.532933832002673,0.6228687991152
"OTU.429",1,"13CXPS",0.0284444245715655,0.0526921307637197
"OTU.1087",1,"13CXPS",0.12511344186498,0.178548803947382
"OTU.660",1,"13CXPS",0.309109887660613,0.383648118184864
"OTU.206",1,"13CXPS",0.00586558435432615,0.0150380726460861
"OTU.263",1,"13CXPS",0.0341908561487857,0.0609308017103092
"OTU.276",1,"13CXPS",8.02111976622242e-05,0.000583658583814577
"OTU.1016",1,"13CXPS",0.010830741365777,0.0243352470416134
"OTU.181",1,"13CXPS",0.0330589559993814,0.05914517493685
"OTU.13",1,"13CXPS",1.06245750025591e-05,0.000120605906193433
"OTU.4884",1,"13CXPS",0.0232916249735465,0.0448165477432172
"OTU.398",1,"13CXPS",0.0129808595196702,0.0279882192245448
"OTU.126",1,"13CXPS",0.21452510654686,0.279805569189661
"OTU.167",1,"13CXPS",0.0114611235942387,0.0254396011207835
"OTU.235",1,"13CXPS",0.00297468580166986,0.00895286792124852
"OTU.198",1,"13CXPS",0.00284277798953581,0.00866071823772798
"OTU.202",1,"13CXPS",0.13720939304185,0.192822244828738
"OTU.75",1,"13CXPS",9.95407512604395e-05,0.000689298907056971
"OTU.885",1,"13CXPS",0.0316239019533726,0.0572176275517354
"OTU.349",1,"13CXPS",0.00465125484433764,0.0125005616681334
"OTU.416",1,"13CXPS",0.020052235733831,0.0399437965018461
"OTU.291",1,"13CXPS",1.49848619005639e-07,3.54784444617161e-06
"OTU.129",1,"13CXPS",0.0309771314548392,0.0563344175543016
"OTU.86",1,"13CXPS",0.000410716548282364,0.00200992389572826
"OTU.76",1,"13CXPS",1.47385577279877e-05,0.000154807044795871
"OTU.18",1,"13CXPS",0.00328771288738221,0.00953705278650195
"OTU.223",1,"13CXPS",0.636435313686989,0.723664811525767
"OTU.137",1,"13CXPS",0.193078051552298,0.256178221857129
"OTU.564",1,"13CXPS",0.50180721637541,0.591228786686857
"OTU.5468",1,"13CXPS",0.010414444763728,0.0236441184316236
"OTU.1719",1,"13CXPS",0.00815406790799601,0.0194828361250745
"OTU.459",1,"13CXPS",0.00298574287077426,0.00897253815410164
"OTU.635",1,"13CXPS",0.000330021715434547,0.00169161646303151
"OTU.219",1,"13CXPS",0.00299529918242349,0.00897440238293371
"OTU.136",1,"13CXPS",9.19330792044223e-05,0.000649277371881232
"OTU.309",1,"13CXPS",0.00111409502572634,0.00419007599690722
"OTU.311",1,"13CXPS",0.000176489864865511,0.0010623578790694
"OTU.104",1,"13CXPS",2.3311526412664e-05,0.00021868720615825
"OTU.30",1,"13CXPS",5.11589480523467e-09,1.95663299781745e-07
"OTU.5788",1,"13CXPS",0.00819087597621571,0.0195326982908859
"OTU.379",1,"13CXPS",0.0060755365283758,0.0154005280253297
"OTU.3493",1,"13CXPS",7.51335978497164e-07,1.35493866903114e-05
"OTU.299",1,"13CXPS",0.00102358053034548,0.00396976786027903
"OTU.320",1,"13CXPS",5.89017927246487e-05,0.000456167777923604
"OTU.142",1,"13CXPS",0.0580664336996503,0.0945338272281144
"OTU.251",1,"13CXPS",0.000110539757045793,0.000750824688567869
"OTU.5607",1,"13CXPS",0.102225122924256,0.150284834766233
"OTU.2720",1,"13CXPS",0.0109848125297067,0.0246242055445002
"OTU.512",1,"13CXPS",0.0656424512072625,0.104876049936539
"OTU.5894",1,"13CXPS",0.000908010938943301,0.00361765163619618
"OTU.322",1,"13CXPS",0.000686859949559176,0.0029542107865123
"OTU.39",1,"13CXPS",7.78708960963134e-10,3.79582446461637e-08
"OTU.357",1,"13CXPS",0.105658796569221,0.154510451924167
"OTU.2183",1,"13CXPS",0.0144152070992322,0.0304729633067103
"OTU.478",1,"13CXPS",0.000322188053057017,0.00166866562479114
"OTU.562",1,"13CXPS",0.00235333619358291,0.00748132196578914
"OTU.1968",1,"13CXPS",8.82470178330212e-05,0.000630408294060031
"OTU.589",1,"13CXPS",0.0477493482857839,0.0797212087565203
"OTU.5957",1,"13CXPS",0.00417867187014853,0.0114913476429084
"OTU.2824",1,"13CXPS",0.000150671705578804,0.000943500906974573
"OTU.87",1,"13CXPS",1.76761658832082e-06,2.81685566574715e-05
"OTU.492",1,"13CXPS",9.62219587875374e-09,3.18943719394424e-07
"OTU.396",1,"13CXPS",0.000115593740522233,0.000774571533526337
"OTU.837",1,"13CXPS",0.0326125136504849,0.0585376959820256
"OTU.391",1,"13CXPS",0.000850901501394398,0.00348491125612269
"OTU.508",1,"13CXPS",0.0142938039981293,0.0302936033583541
"OTU.272",1,"13CXPS",0.000891431895131269,0.00357435434080054
"OTU.383",1,"13CXPS",0.0118498868019389,0.0260928419748629
"OTU.53",1,"13CXPS",1.10586239328589e-07,2.77523268746737e-06
"OTU.287",1,"13CXPS",0.0458610790560469,0.0771064010051054
"OTU.199",1,"13CXPS",0.000416417628016494,0.00202983181029217
"OTU.1168",1,"13CXPS",0.0374246713423991,0.0657510480262927
"OTU.352",1,"13CXPS",0.00111655566160786,0.00419298697093222
"OTU.84",1,"13CXPS",0.000493571155254403,0.00230642460895197
"OTU.367",1,"13CXPS",0.0151198798596082,0.0316931039890269
"OTU.158",1,"13CXPS",0.000880992767521126,0.00354967264190846
"OTU.366",1,"13CXPS",0.923490104069405,0.986821124554093
"OTU.1045",1,"13CXPS",0.110282259501886,0.160234773303149
"OTU.3181",1,"13CXPS",0.060922523097639,0.0986024690239131
"OTU.4310",1,"13CXPS",0.16685988562305,0.227419778321766
"OTU.114",1,"13CXPS",0.535130289498765,0.624569905959591
"OTU.422",1,"13CXPS",0.996657965522244,1
"OTU.630",1,"13CXPS",0.93119538169578,0.99311528052154
"OTU.1290",1,"13CXPS",0.151631529895744,0.209886404967049
"OTU.140",1,"13CXPS",0.00477386693373239,0.0127748473598049
"OTU.1855",1,"13CXPS",0.00161308432962809,0.00556962172702143
"OTU.598",1,"13CXPS",1.4521331375926e-05,0.000154273631626291
"OTU.5866",1,"13CXPS",0.322986297121815,0.3984833422555
"OTU.1701",1,"13CXPS",0.991742356477727,1
"OTU.5065",1,"13CXPS",0.00317804464577593,0.00936092297322151
"OTU.4706",1,"13CXPS",0.00599034303032944,0.0152269864758681
"OTU.4825",1,"13CXPS",0.362598288052096,0.442740345823925
"OTU.5",1,"13CXPS",6.78826663230194e-07,1.25004672947427e-05
"OTU.40",1,"13CXPS",1.40065571520578e-08,4.35253763500196e-07
"OTU.234",1,"13CXPS",7.3526801794256e-06,9.04889253764952e-05
"OTU.4759",1,"13CXPS",2.95183107059903e-05,0.000263019786434021
"OTU.96",1,"13CXPS",6.50734337344696e-06,8.38789466894178e-05
"OTU.4741",1,"13CXPS",0.0238536675193269,0.0454930286484367
"OTU.175",1,"13CXPS",0.000354744610316419,0.00178597978103111
"OTU.371",1,"13CXPS",0.00399532264922778,0.0111224771623519
"OTU.196",1,"13CXPS",2.19046412174273e-06,3.38229428984623e-05
"OTU.1627",1,"13CXPS",0.022432310217052,0.0434997840870446
"OTU.170",1,"13CXPS",0.000336495824047578,0.00171419798889811
"OTU.346",1,"13CXPS",0.750159310079573,0.83627625329947
"OTU.3717",1,"13CXPS",0.00564985109815753,0.0146155357232254
